timestamp,attention_score,pitch,yaw,roll,ear_l,ear_r,gaze_l,gaze_r,blinks,status
2026-03-13T16:17:04.077318,100.0,0.8,7.9,-12.4,0.118,0.382,0.033,0.071,0,ATTENTIVE
2026-03-13T16:17:04.200404,100.0,-0.4,10.0,-12.9,0.094,0.376,0.017,0.019,0,ATTENTIVE
2026-03-13T16:17:04.256184,100.0,-0.1,10.9,-12.9,0.087,0.380,0.026,0.046,0,ATTENTIVE
2026-03-13T16:17:04.301115,100.0,0.5,12.3,-11.9,0.046,0.387,0.019,0.057,0,ATTENTIVE
2026-03-13T16:17:04.353452,100.0,0.6,11.7,-12.2,0.057,0.386,0.028,0.055,0,ATTENTIVE
2026-03-13T16:17:04.421085,100.0,2.2,11.5,-11.7,0.057,0.382,0.017,0.058,0,ATTENTIVE
2026-03-13T16:17:04.480139,100.0,2.0,11.5,-11.8,0.059,0.377,0.035,0.054,0,ATTENTIVE
2026-03-13T16:17:04.536119,100.0,0.1,11.1,-12.1,0.085,0.379,0.045,0.051,0,ATTENTIVE
2026-03-13T16:17:04.581612,100.0,-1.0,9.6,-12.4,0.102,0.380,0.053,0.047,0,ATTENTIVE
2026-03-13T16:17:04.626914,100.0,-0.8,9.6,-12.2,0.086,0.380,0.036,0.049,0,ATTENTIVE
2026-03-13T16:17:04.675907,100.0,1.2,10.4,-12.0,0.086,0.380,0.040,0.058,0,ATTENTIVE
2026-03-13T16:17:04.720032,100.0,2.4,10.1,-11.4,0.058,0.381,0.040,0.056,0,ATTENTIVE
2026-03-13T16:17:04.772849,100.0,2.5,9.9,-11.6,0.059,0.383,0.055,0.017,0,ATTENTIVE
2026-03-13T16:17:04.830689,100.0,2.2,9.7,-12.3,0.056,0.382,0.032,0.042,0,ATTENTIVE
2026-03-13T16:17:04.875502,100.0,0.8,9.7,-12.5,0.063,0.374,0.031,0.031,0,ATTENTIVE
2026-03-13T16:17:04.922791,100.0,0.5,9.7,-12.5,0.079,0.378,0.033,0.025,0,ATTENTIVE
2026-03-13T16:17:04.969047,100.0,0.7,9.6,-12.4,0.089,0.378,0.042,0.031,0,ATTENTIVE
2026-03-13T16:17:05.017003,100.0,1.7,9.7,-11.6,0.064,0.383,0.021,0.057,0,ATTENTIVE
2026-03-13T16:17:05.062867,100.0,1.9,9.7,-11.4,0.067,0.381,0.017,0.062,0,ATTENTIVE
2026-03-13T16:17:05.109370,100.0,1.6,10.1,-11.3,0.085,0.385,0.025,0.067,0,ATTENTIVE
2026-03-13T16:17:05.156717,100.0,1.7,9.7,-11.4,0.088,0.384,0.027,0.060,0,ATTENTIVE
2026-03-13T16:17:05.204177,100.0,0.2,9.6,-11.6,0.096,0.384,0.029,0.060,0,ATTENTIVE
2026-03-13T16:17:05.250095,100.0,0.5,10.1,-11.5,0.089,0.381,0.024,0.042,0,ATTENTIVE
2026-03-13T16:17:05.297663,100.0,0.8,9.9,-11.5,0.080,0.377,0.022,0.049,0,ATTENTIVE
2026-03-13T16:17:05.345986,100.0,1.3,9.1,-11.3,0.074,0.380,0.015,0.055,0,ATTENTIVE
2026-03-13T16:17:05.392493,100.0,3.7,9.6,-11.5,0.097,0.388,0.009,0.008,0,ATTENTIVE
2026-03-13T16:17:05.438259,100.0,3.3,9.2,-11.5,0.104,0.396,0.023,0.012,0,ATTENTIVE
2026-03-13T16:17:05.485579,100.0,4.1,9.9,-11.9,0.170,0.426,0.034,-0.073,0,ATTENTIVE
2026-03-13T16:17:05.530868,100.0,6.1,9.2,-12.3,0.296,0.489,0.085,-0.099,0,ATTENTIVE
2026-03-13T16:17:05.581681,100.0,6.4,10.2,-12.5,0.319,0.515,0.093,-0.109,0,ATTENTIVE
2026-03-13T16:17:05.623134,100.0,5.2,10.4,-12.5,0.309,0.505,0.093,-0.140,0,ATTENTIVE
2026-03-13T16:17:05.671590,100.0,4.8,10.1,-12.5,0.299,0.499,0.085,-0.127,0,ATTENTIVE
2026-03-13T16:17:05.716477,100.0,5.3,10.1,-12.4,0.292,0.495,0.115,-0.105,0,ATTENTIVE
2026-03-13T16:17:05.766112,100.0,5.5,9.5,-12.8,0.290,0.503,0.129,-0.102,0,ATTENTIVE
2026-03-13T16:17:05.810569,100.0,5.6,9.7,-13.0,0.292,0.492,0.126,-0.100,0,ATTENTIVE
2026-03-13T16:17:05.858971,100.0,5.2,10.0,-13.4,0.273,0.490,0.089,-0.108,0,ATTENTIVE
2026-03-13T16:17:05.905184,100.0,5.0,10.0,-13.5,0.277,0.492,0.104,-0.096,0,ATTENTIVE
2026-03-13T16:17:05.951688,100.0,4.4,9.6,-13.4,0.275,0.491,0.142,-0.080,0,ATTENTIVE
2026-03-13T16:17:05.998787,100.0,4.1,9.6,-13.5,0.260,0.491,0.120,-0.079,0,ATTENTIVE
2026-03-13T16:17:06.045132,100.0,3.6,10.2,-13.6,0.249,0.493,0.111,-0.066,0,ATTENTIVE
2026-03-13T16:17:06.089995,100.0,4.8,10.3,-13.5,0.248,0.494,0.109,-0.067,0,ATTENTIVE
2026-03-13T16:17:06.137752,100.0,4.5,9.8,-13.4,0.258,0.499,0.049,-0.062,0,ATTENTIVE
2026-03-13T16:17:06.186258,100.0,4.8,9.3,-13.5,0.253,0.490,0.040,-0.064,0,ATTENTIVE
2026-03-13T16:17:06.233936,100.0,4.9,9.3,-14.0,0.288,0.493,0.070,-0.090,0,ATTENTIVE
2026-03-13T16:17:06.280983,100.0,5.0,8.8,-14.0,0.278,0.491,0.070,-0.080,0,ATTENTIVE
2026-03-13T16:17:06.325943,100.0,4.3,8.6,-13.9,0.273,0.492,0.064,-0.078,0,ATTENTIVE
2026-03-13T16:17:06.372255,100.0,4.8,9.0,-13.6,0.240,0.486,0.051,-0.073,0,ATTENTIVE
2026-03-13T16:17:06.420060,100.0,4.7,8.4,-13.7,0.251,0.491,0.028,-0.093,0,ATTENTIVE
2026-03-13T16:17:06.469220,100.0,4.7,8.5,-13.9,0.250,0.483,0.029,-0.095,0,ATTENTIVE
2026-03-13T16:17:06.527112,100.0,5.5,8.6,-13.9,0.249,0.470,0.011,-0.131,0,ATTENTIVE
2026-03-13T16:17:06.576265,100.0,6.0,8.0,-13.7,0.248,0.475,0.011,-0.117,0,ATTENTIVE
2026-03-13T16:17:06.619025,100.0,6.1,7.6,-13.2,0.245,0.477,0.001,-0.118,0,ATTENTIVE
2026-03-13T16:17:06.667634,100.0,6.2,7.7,-13.0,0.236,0.477,-0.011,-0.126,0,ATTENTIVE
2026-03-13T16:17:06.713217,100.0,6.6,8.4,-13.1,0.245,0.484,-0.025,-0.131,0,ATTENTIVE
2026-03-13T16:17:06.759497,100.0,6.6,8.5,-12.8,0.228,0.481,-0.029,-0.137,0,ATTENTIVE
2026-03-13T16:17:06.804173,100.0,8.1,9.2,-12.3,0.220,0.477,-0.036,-0.111,0,ATTENTIVE
2026-03-13T16:17:06.858911,100.0,8.0,9.0,-12.0,0.230,0.478,-0.009,-0.122,0,ATTENTIVE
2026-03-13T16:17:06.916194,100.0,7.9,8.7,-11.3,0.202,0.474,-0.011,-0.113,0,ATTENTIVE
2026-03-13T16:17:06.961673,100.0,8.8,10.7,-11.2,0.188,0.466,0.016,-0.118,0,ATTENTIVE
2026-03-13T16:17:07.016163,100.0,8.8,10.8,-11.0,0.193,0.470,0.020,-0.075,0,ATTENTIVE
2026-03-13T16:17:07.062030,100.0,8.5,11.6,-10.7,0.206,0.477,0.025,-0.077,0,ATTENTIVE
2026-03-13T16:17:07.104220,100.0,8.4,11.9,-10.0,0.194,0.479,0.023,-0.051,0,ATTENTIVE
2026-03-13T16:17:07.145866,100.0,8.3,12.5,-9.7,0.196,0.475,0.027,-0.055,0,ATTENTIVE
2026-03-13T16:17:07.190557,100.0,17.8,9.8,172.0,0.231,0.481,0.028,-0.168,0,ATTENTIVE
2026-03-13T16:17:07.233940,100.0,17.9,10.6,173.0,0.244,0.490,0.035,-0.110,0,ATTENTIVE
2026-03-13T16:17:07.275732,100.0,9.7,15.9,-8.5,0.256,0.504,0.041,-0.129,0,ATTENTIVE
2026-03-13T16:17:07.317471,100.0,9.9,16.7,-8.5,0.266,0.501,0.034,-0.145,0,ATTENTIVE
2026-03-13T16:17:07.359924,100.0,9.1,16.7,-8.3,0.266,0.497,0.037,-0.119,0,ATTENTIVE
2026-03-13T16:17:07.403570,100.0,8.5,16.9,-8.4,0.272,0.491,0.045,-0.114,0,ATTENTIVE
2026-03-13T16:17:07.446443,100.0,8.7,16.9,-8.3,0.269,0.496,0.039,-0.111,0,ATTENTIVE
2026-03-13T16:17:07.489151,100.0,11.1,16.7,-7.3,0.238,0.495,0.008,-0.109,0,ATTENTIVE
2026-03-13T16:17:07.531339,100.0,11.2,17.4,-7.2,0.246,0.499,0.010,-0.131,0,ATTENTIVE
2026-03-13T16:17:07.572600,100.0,11.7,16.8,-6.5,0.226,0.499,-0.011,-0.114,0,ATTENTIVE
2026-03-13T16:17:07.615893,100.0,11.5,16.5,-7.6,0.299,0.542,0.003,-0.168,0,ATTENTIVE
2026-03-13T16:17:07.661294,100.0,11.1,17.7,-6.9,0.304,0.542,0.017,-0.137,0,ATTENTIVE
2026-03-13T16:17:07.705888,100.0,19.9,11.4,175.9,0.297,0.532,0.049,-0.155,0,ATTENTIVE
2026-03-13T16:17:07.748731,100.0,10.2,17.4,-5.5,0.306,0.529,0.036,-0.170,0,ATTENTIVE
2026-03-13T16:17:07.793365,100.0,18.0,11.6,176.7,0.324,0.537,0.035,-0.169,0,ATTENTIVE
2026-03-13T16:17:07.834587,100.0,17.1,12.3,176.7,0.319,0.535,0.079,-0.126,0,ATTENTIVE
2026-03-13T16:17:07.882250,100.0,8.3,17.2,-5.0,0.304,0.536,0.095,-0.066,0,ATTENTIVE
2026-03-13T16:17:07.924523,100.0,7.6,17.3,-4.5,0.304,0.540,0.086,-0.018,0,ATTENTIVE
2026-03-13T16:17:07.968024,100.0,6.5,17.2,-4.1,0.289,0.527,0.128,-0.025,0,ATTENTIVE
2026-03-13T16:17:08.011832,100.0,5.3,16.5,-3.7,0.281,0.532,0.171,0.020,0,ATTENTIVE
2026-03-13T16:17:08.055147,100.0,2.7,13.6,-1.4,0.324,0.516,0.091,0.005,0,ATTENTIVE
2026-03-13T16:17:08.097992,100.0,2.7,12.1,-0.6,0.316,0.508,0.098,-0.022,0,ATTENTIVE
2026-03-13T16:17:08.140247,100.0,2.5,11.2,0.1,0.320,0.507,0.062,0.011,0,ATTENTIVE
2026-03-13T16:17:08.182664,100.0,1.6,10.0,0.4,0.325,0.510,0.084,-0.012,0,ATTENTIVE
2026-03-13T16:17:08.225023,100.0,1.8,8.6,0.9,0.322,0.505,0.082,-0.044,0,ATTENTIVE
2026-03-13T16:17:08.267583,100.0,1.7,8.3,1.4,0.329,0.504,0.059,-0.035,0,ATTENTIVE
2026-03-13T16:17:08.310411,100.0,2.1,7.5,1.8,0.334,0.508,0.070,-0.047,0,ATTENTIVE
2026-03-13T16:17:08.354352,100.0,0.9,6.6,2.0,0.342,0.511,0.096,-0.046,0,ATTENTIVE
2026-03-13T16:17:08.395806,100.0,1.3,7.3,2.1,0.347,0.516,0.093,-0.054,0,ATTENTIVE
2026-03-13T16:17:08.437919,100.0,0.9,7.6,2.1,0.341,0.514,0.078,-0.051,0,ATTENTIVE
2026-03-13T16:17:08.481622,100.0,0.6,7.5,1.9,0.335,0.516,0.083,-0.066,0,ATTENTIVE
2026-03-13T16:17:08.523124,100.0,-0.4,7.6,1.9,0.282,0.490,0.105,-0.054,0,ATTENTIVE
2026-03-13T16:17:08.566519,100.0,-4.9,5.1,1.8,0.204,0.411,-0.015,-0.033,0,ATTENTIVE
2026-03-13T16:17:08.607992,100.0,-5.8,5.7,1.4,0.151,0.400,-0.005,-0.007,0,ATTENTIVE
2026-03-13T16:17:08.651664,100.0,-3.7,7.2,1.4,0.113,0.406,0.005,0.021,0,ATTENTIVE
2026-03-13T16:17:08.692544,100.0,-3.4,7.3,1.4,0.114,0.387,0.012,0.048,0,ATTENTIVE
2026-03-13T16:17:08.734568,100.0,-3.6,7.8,1.1,0.096,0.376,0.010,0.069,0,ATTENTIVE
2026-03-13T16:17:08.776633,100.0,-3.2,8.1,1.1,0.089,0.377,0.005,0.082,0,ATTENTIVE
2026-03-13T16:17:08.820345,100.0,-1.9,8.5,0.9,0.108,0.383,-0.006,0.080,0,ATTENTIVE
2026-03-13T16:17:08.863429,100.0,-2.8,8.0,0.9,0.118,0.391,0.034,0.061,0,ATTENTIVE
2026-03-13T16:17:08.905519,100.0,-2.7,8.1,0.6,0.131,0.398,0.025,0.067,0,ATTENTIVE
2026-03-13T16:17:08.948264,100.0,-1.7,8.3,-0.8,0.282,0.465,0.107,-0.011,0,ATTENTIVE
2026-03-13T16:17:08.990500,100.0,-0.8,9.7,-1.3,0.309,0.492,0.079,-0.006,0,ATTENTIVE
2026-03-13T16:17:09.033324,100.0,-0.5,10.3,-1.3,0.307,0.498,0.092,0.004,0,ATTENTIVE
2026-03-13T16:17:09.075773,100.0,-0.2,9.9,-1.3,0.307,0.509,0.085,0.032,0,ATTENTIVE
2026-03-13T16:17:09.118583,100.0,0.9,9.5,-1.2,0.306,0.511,0.079,0.045,0,ATTENTIVE
2026-03-13T16:17:09.160436,100.0,0.8,9.9,-1.3,0.309,0.511,0.079,0.038,0,ATTENTIVE
2026-03-13T16:17:09.202408,100.0,0.9,10.0,-1.6,0.317,0.512,0.073,0.040,0,ATTENTIVE
2026-03-13T16:17:09.244634,100.0,0.9,10.0,-1.8,0.321,0.508,0.071,0.016,0,ATTENTIVE
2026-03-13T16:17:09.287877,100.0,0.9,10.9,-2.0,0.315,0.503,0.078,0.005,0,ATTENTIVE
2026-03-13T16:17:09.331131,100.0,1.0,10.8,-2.1,0.322,0.507,0.077,0.020,0,ATTENTIVE
2026-03-13T16:17:09.372432,100.0,0.9,10.3,-2.6,0.306,0.501,0.072,-0.041,0,ATTENTIVE
2026-03-13T16:17:09.416544,100.0,0.8,9.8,-2.6,0.323,0.509,0.028,-0.054,0,ATTENTIVE
2026-03-13T16:17:09.457539,100.0,1.0,9.0,-2.6,0.322,0.503,0.016,-0.092,0,ATTENTIVE
2026-03-13T16:17:09.498839,100.0,0.9,8.3,-2.5,0.324,0.508,0.008,-0.115,0,ATTENTIVE
2026-03-13T16:17:09.540108,100.0,0.9,8.8,-2.5,0.329,0.512,0.005,-0.093,0,ATTENTIVE
2026-03-13T16:17:09.585205,100.0,0.3,8.6,-2.8,0.326,0.512,0.026,-0.087,0,ATTENTIVE
2026-03-13T16:17:09.626924,100.0,-0.2,8.8,-2.1,0.194,0.461,0.026,0.007,0,ATTENTIVE
2026-03-13T16:17:09.669226,100.0,-3.1,8.3,-2.3,0.086,0.368,0.011,0.064,0,ATTENTIVE
2026-03-13T16:17:09.714423,100.0,-3.2,8.1,-2.5,0.081,0.363,0.001,0.095,0,ATTENTIVE
2026-03-13T16:17:09.755469,100.0,-2.3,8.1,-2.3,0.097,0.375,-0.001,0.092,0,ATTENTIVE
2026-03-13T16:17:09.797972,100.0,-2.4,7.9,-2.4,0.108,0.385,0.005,0.094,0,ATTENTIVE
2026-03-13T16:17:09.839540,100.0,-2.9,8.1,-2.8,0.128,0.387,0.058,0.097,0,ATTENTIVE
2026-03-13T16:17:09.881512,100.0,-3.5,7.9,-2.9,0.114,0.384,0.053,0.096,0,ATTENTIVE
2026-03-13T16:17:09.933067,100.0,-4.6,7.9,-3.2,0.122,0.388,0.052,0.092,0,ATTENTIVE
2026-03-13T16:17:09.972914,100.0,-4.7,7.8,-3.2,0.121,0.389,0.045,0.089,0,ATTENTIVE
2026-03-13T16:17:10.015636,100.0,-5.2,7.9,-3.6,0.113,0.386,0.038,0.076,0,ATTENTIVE
2026-03-13T16:17:10.057758,100.0,-5.0,7.6,-3.9,0.153,0.390,0.028,0.063,0,ATTENTIVE
2026-03-13T16:17:10.100392,100.0,-4.4,7.2,-3.3,0.185,0.402,0.020,0.042,0,ATTENTIVE
2026-03-13T16:17:10.143523,100.0,-4.7,6.8,-3.2,0.175,0.389,0.023,0.046,0,ATTENTIVE
2026-03-13T16:17:10.185532,100.0,-5.5,6.0,-3.4,0.185,0.388,0.022,0.038,0,ATTENTIVE
2026-03-13T16:17:10.230353,100.0,-5.2,6.5,-3.6,0.160,0.377,0.023,0.045,0,ATTENTIVE
2026-03-13T16:17:10.273231,100.0,-6.2,6.8,-4.0,0.144,0.380,0.025,0.049,0,ATTENTIVE
2026-03-13T16:17:10.334025,100.0,-5.6,7.3,-4.1,0.144,0.382,0.022,0.048,0,ATTENTIVE
2026-03-13T16:17:10.375362,100.0,-5.8,7.0,-4.3,0.146,0.381,0.035,0.037,0,ATTENTIVE
2026-03-13T16:17:10.419708,100.0,-6.0,6.8,-4.3,0.146,0.384,0.045,0.033,0,ATTENTIVE
2026-03-13T16:17:10.462910,100.0,-5.7,6.4,-4.3,0.163,0.383,0.038,0.030,0,ATTENTIVE
2026-03-13T16:17:10.504786,100.0,-4.5,7.5,-4.1,0.155,0.382,0.035,0.033,0,ATTENTIVE
2026-03-13T16:17:10.548542,100.0,-3.4,8.1,-4.2,0.152,0.382,0.042,0.035,0,ATTENTIVE
2026-03-13T16:17:10.589871,100.0,-3.6,8.1,-3.9,0.144,0.387,0.025,0.018,0,ATTENTIVE
2026-03-13T16:17:10.632548,100.0,-3.1,8.5,-3.9,0.137,0.383,0.024,0.014,0,ATTENTIVE
2026-03-13T16:17:10.675422,100.0,-3.3,8.0,-3.7,0.115,0.377,0.012,0.026,0,ATTENTIVE
2026-03-13T16:17:10.732681,100.0,-3.7,8.2,-4.1,0.116,0.378,-0.017,0.037,0,ATTENTIVE
2026-03-13T16:17:10.773604,100.0,-3.7,8.2,-4.1,0.120,0.376,-0.011,0.041,0,ATTENTIVE
2026-03-13T16:17:10.815225,100.0,-3.8,8.2,-4.1,0.121,0.377,-0.007,0.043,0,ATTENTIVE
2026-03-13T16:17:10.857099,100.0,-3.8,8.3,-4.2,0.122,0.378,-0.004,0.048,0,ATTENTIVE
2026-03-13T16:17:10.899167,100.0,-3.5,8.4,-4.2,0.110,0.377,0.001,0.048,0,ATTENTIVE
2026-03-13T16:17:10.938968,100.0,-3.1,8.6,-4.5,0.105,0.377,-0.006,0.058,0,ATTENTIVE
2026-03-13T16:17:10.980241,100.0,-3.1,8.4,-4.7,0.106,0.377,0.006,0.055,0,ATTENTIVE
2026-03-13T16:17:11.023781,100.0,-3.3,8.5,-4.7,0.109,0.379,-0.004,0.046,0,ATTENTIVE
2026-03-13T16:17:11.066180,100.0,-2.8,8.3,-4.3,0.138,0.399,-0.004,0.035,0,ATTENTIVE
2026-03-13T16:17:11.107144,100.0,-2.7,8.4,-4.2,0.142,0.408,0.014,0.039,0,ATTENTIVE
2026-03-13T16:17:11.148897,100.0,-1.3,8.8,-3.7,0.199,0.449,0.064,0.035,0,ATTENTIVE
2026-03-13T16:17:11.192356,100.0,-0.2,8.1,-3.5,0.266,0.477,0.086,-0.007,0,ATTENTIVE
2026-03-13T16:17:11.233912,100.0,-0.3,8.2,-4.3,0.332,0.504,0.058,-0.016,0,ATTENTIVE
2026-03-13T16:17:11.275221,100.0,0.0,7.9,-4.1,0.325,0.514,0.060,-0.032,0,ATTENTIVE
2026-03-13T16:17:11.320009,100.0,0.1,6.9,-4.1,0.328,0.515,0.060,-0.042,0,ATTENTIVE
2026-03-13T16:17:11.361611,100.0,0.1,5.9,-3.9,0.315,0.511,0.057,-0.040,0,ATTENTIVE
2026-03-13T16:17:11.401984,100.0,0.9,6.3,-3.8,0.313,0.506,0.054,-0.034,0,ATTENTIVE
2026-03-13T16:17:11.443598,100.0,1.2,6.7,-3.7,0.330,0.510,0.053,-0.029,0,ATTENTIVE
2026-03-13T16:17:11.484383,100.0,1.0,6.9,-3.7,0.336,0.513,0.090,-0.017,0,ATTENTIVE
2026-03-13T16:17:11.525522,100.0,0.5,7.1,-3.6,0.340,0.513,0.115,-0.000,0,ATTENTIVE
2026-03-13T16:17:11.567268,100.0,0.6,7.3,-3.6,0.337,0.514,0.113,-0.002,0,ATTENTIVE
2026-03-13T16:17:11.609325,100.0,-0.1,7.5,-3.9,0.325,0.512,0.113,-0.011,0,ATTENTIVE
2026-03-13T16:17:11.653117,100.0,0.1,7.8,-3.8,0.326,0.513,0.069,-0.010,0,ATTENTIVE
2026-03-13T16:17:11.694294,100.0,-0.5,8.0,-3.8,0.322,0.513,0.064,-0.011,0,ATTENTIVE
2026-03-13T16:17:11.738667,100.0,-0.5,7.6,-3.9,0.323,0.514,0.073,-0.019,0,ATTENTIVE
2026-03-13T16:17:11.780346,100.0,0.1,8.0,-4.0,0.322,0.514,0.065,-0.013,0,ATTENTIVE
2026-03-13T16:17:11.824535,100.0,0.1,8.3,-4.0,0.323,0.514,0.076,0.002,0,ATTENTIVE
2026-03-13T16:17:11.867456,100.0,-0.1,8.6,-4.0,0.329,0.515,0.079,0.004,0,ATTENTIVE
2026-03-13T16:17:11.910657,100.0,-0.4,8.5,-4.1,0.325,0.513,0.080,0.004,0,ATTENTIVE
2026-03-13T16:17:11.956683,100.0,-0.2,8.3,-4.0,0.326,0.512,0.080,-0.017,0,ATTENTIVE
2026-03-13T16:17:12.007988,100.0,-0.3,8.6,-4.3,0.323,0.508,0.077,-0.016,0,ATTENTIVE
2026-03-13T16:17:12.053833,100.0,-0.9,8.2,-4.4,0.333,0.512,0.076,-0.036,0,ATTENTIVE
2026-03-13T16:17:12.097966,100.0,0.0,7.5,-4.3,0.316,0.511,0.029,-0.105,0,ATTENTIVE
2026-03-13T16:17:12.139628,100.0,-0.1,8.0,-4.4,0.320,0.511,0.021,-0.103,0,ATTENTIVE
2026-03-13T16:17:12.182827,100.0,-0.2,8.1,-4.4,0.321,0.511,0.006,-0.130,0,ATTENTIVE
2026-03-13T16:17:12.226534,100.0,0.3,9.0,-4.4,0.320,0.508,0.025,-0.133,0,ATTENTIVE
2026-03-13T16:17:12.268636,100.0,0.0,8.8,-4.4,0.320,0.502,0.032,-0.126,0,ATTENTIVE
2026-03-13T16:17:12.311535,100.0,-1.2,8.6,-4.6,0.322,0.506,0.045,-0.154,0,ATTENTIVE
2026-03-13T16:17:12.354424,100.0,-1.3,9.0,-4.7,0.311,0.501,0.047,-0.202,0,ATTENTIVE
2026-03-13T16:17:12.400216,100.0,-3.0,11.0,-5.5,0.296,0.497,0.087,-0.190,0,ATTENTIVE
2026-03-13T16:17:12.442176,100.0,-2.0,11.2,-5.8,0.314,0.508,0.120,-0.169,0,ATTENTIVE
2026-03-13T16:17:12.482949,100.0,-4.1,10.7,-7.1,0.294,0.510,0.019,-0.226,0,ATTENTIVE
2026-03-13T16:17:12.524217,100.0,-5.3,9.9,-7.9,0.302,0.508,0.009,-0.212,0,ATTENTIVE
2026-03-13T16:17:12.567967,100.0,-5.5,10.1,-8.6,0.319,0.511,-0.022,-0.206,0,ATTENTIVE
2026-03-13T16:17:12.612241,100.0,-6.0,10.0,-8.9,0.326,0.509,-0.028,-0.200,0,ATTENTIVE
2026-03-13T16:17:12.657766,100.0,-6.0,10.3,-9.1,0.325,0.509,-0.024,-0.199,0,ATTENTIVE
2026-03-13T16:17:12.700060,100.0,-6.8,10.2,-9.1,0.335,0.515,-0.042,-0.204,0,ATTENTIVE
2026-03-13T16:17:12.740961,100.0,-6.8,10.3,-9.0,0.315,0.504,-0.011,-0.208,0,ATTENTIVE
2026-03-13T16:17:12.784121,100.0,-9.0,10.8,-8.4,0.313,0.502,-0.049,-0.251,0,ATTENTIVE
2026-03-13T16:17:12.825915,100.0,-9.3,10.7,-7.7,0.318,0.502,-0.053,-0.268,0,ATTENTIVE
2026-03-13T16:17:12.868215,100.0,-11.1,11.0,-7.2,0.313,0.499,-0.062,-0.269,0,ATTENTIVE
2026-03-13T16:17:12.913465,100.0,-17.1,10.2,-6.5,0.151,0.421,-0.039,0.027,0,ATTENTIVE
2026-03-13T16:17:12.955437,100.0,-16.4,11.4,-6.1,0.131,0.383,-0.018,0.100,0,ATTENTIVE
2026-03-13T16:17:12.998991,100.0,-16.3,12.3,-6.0,0.133,0.388,0.002,0.140,0,ATTENTIVE
2026-03-13T16:17:13.040411,100.0,-15.5,12.3,-6.0,0.167,0.409,0.012,0.036,0,ATTENTIVE
2026-03-13T16:17:13.082844,100.0,-14.9,13.5,-6.1,0.210,0.440,0.010,0.077,0,ATTENTIVE
2026-03-13T16:17:13.125647,100.0,-14.4,13.4,-6.3,0.234,0.447,0.016,0.048,0,ATTENTIVE
2026-03-13T16:17:13.171582,100.0,-13.4,13.0,-5.9,0.255,0.461,0.034,0.049,0,ATTENTIVE
2026-03-13T16:17:13.215375,100.0,-12.9,12.7,-5.6,0.268,0.471,0.026,0.047,0,ATTENTIVE
2026-03-13T16:17:13.257501,100.0,-13.2,12.5,-5.4,0.276,0.472,0.036,0.040,0,ATTENTIVE
2026-03-13T16:17:13.298701,100.0,-13.0,12.3,-5.5,0.275,0.470,0.037,0.042,0,ATTENTIVE
2026-03-13T16:17:13.340288,100.0,-11.1,12.1,-5.9,0.274,0.472,0.029,0.049,0,ATTENTIVE
2026-03-13T16:17:13.384793,100.0,-9.2,10.8,-6.3,0.279,0.466,0.030,0.014,0,ATTENTIVE
2026-03-13T16:17:13.428452,100.0,-7.9,9.2,-6.5,0.288,0.476,0.054,-0.030,0,ATTENTIVE
2026-03-13T16:17:13.469546,100.0,-6.7,8.8,-6.9,0.299,0.477,0.042,-0.048,0,ATTENTIVE
2026-03-13T16:17:13.510471,100.0,-7.0,10.7,-7.2,0.295,0.478,0.031,-0.046,0,ATTENTIVE
2026-03-13T16:17:13.553839,100.0,-5.6,10.8,-7.3,0.251,0.468,0.092,-0.044,0,ATTENTIVE
2026-03-13T16:17:13.595385,100.0,-4.2,11.8,-7.1,0.246,0.471,0.101,-0.051,0,ATTENTIVE
2026-03-13T16:17:13.636321,100.0,-3.7,11.9,-6.9,0.240,0.475,0.132,-0.078,0,ATTENTIVE
2026-03-13T16:17:13.680686,100.0,-3.3,12.1,-6.9,0.218,0.469,0.164,-0.073,0,ATTENTIVE
2026-03-13T16:17:13.722507,100.0,-3.6,13.2,-7.3,0.220,0.459,0.161,-0.057,0,ATTENTIVE
2026-03-13T16:17:13.764128,100.0,-1.4,13.8,-7.9,0.232,0.477,0.081,-0.194,0,ATTENTIVE
2026-03-13T16:17:13.805711,100.0,0.1,13.4,-7.8,0.280,0.493,0.031,-0.238,0,ATTENTIVE
2026-03-13T16:17:13.848546,100.0,-0.2,13.8,-7.6,0.296,0.500,0.051,-0.256,0,ATTENTIVE
2026-03-13T16:17:13.890352,100.0,-0.2,12.8,-7.2,0.307,0.509,0.031,-0.213,0,ATTENTIVE
2026-03-13T16:17:13.932808,100.0,0.5,15.0,-7.1,0.287,0.508,0.048,-0.178,0,ATTENTIVE
2026-03-13T16:17:13.973832,100.0,0.5,15.3,-6.4,0.295,0.514,0.030,-0.238,0,ATTENTIVE
2026-03-13T16:17:14.017117,100.0,0.3,15.0,-6.4,0.301,0.522,0.068,-0.190,0,ATTENTIVE
2026-03-13T16:17:14.060572,100.0,-0.2,14.9,-6.5,0.310,0.528,0.060,-0.189,0,ATTENTIVE
2026-03-13T16:17:14.104936,100.0,-0.3,15.5,-6.4,0.301,0.529,0.044,-0.163,0,ATTENTIVE
2026-03-13T16:17:14.148007,100.0,-0.7,17.7,-6.5,0.310,0.535,0.038,-0.156,0,ATTENTIVE
2026-03-13T16:17:14.188877,100.0,4.9,29.8,176.7,0.165,0.486,0.063,-0.001,0,ATTENTIVE
2026-03-13T16:17:14.235781,99.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0,DISTRACTED
