timestamp,attention_score,pitch,yaw,roll,ear_l,ear_r,gaze_l,gaze_r,blinks,status
2026-03-13T16:22:30.589376,40.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.633037,39.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.677318,39.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.720804,38.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.767129,37.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.811593,36.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.856299,35.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.901738,34.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.947231,33.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:30.989654,32.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.034065,31.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.079425,31.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.124532,30.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.168575,29.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.213097,28.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.258499,27.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.302179,26.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.345503,25.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.390252,24.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.434398,23.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.478338,23.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.523282,22.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.566667,21.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.610072,20.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.652366,19.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.695179,18.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.738237,17.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.781903,17.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.824806,16.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.867936,15.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.912297,14.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.956323,13.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:31.999215,12.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.043050,11.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.086661,10.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.128474,10.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.170019,9.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.213173,8.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.256171,7.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.299730,6.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.342442,5.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.386989,4.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.429234,4.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.471555,3.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.514071,2.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.556961,1.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.600391,0.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.643637,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.685749,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.729540,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.771978,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.813204,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.855952,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.900687,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.943674,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:32.986990,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.030489,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.074583,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.116883,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.160846,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.193872,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.237551,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.282613,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.323685,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.366404,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.408381,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.450336,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.494825,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.539619,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.571179,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.601791,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.634458,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.676136,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.706639,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.737944,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.770395,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.813326,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.844628,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.876027,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.907282,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.949251,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:33.982553,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.014144,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.045959,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.080147,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.111184,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.154577,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.198625,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.244739,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.287814,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:34.334326,0.4,15.4,12.5,-1.1,0.210,0.464,0.096,-0.091,1,ATTENTIVE
2026-03-13T16:22:34.375846,0.9,10.0,11.0,-1.4,0.207,0.465,0.093,-0.165,1,ATTENTIVE
2026-03-13T16:22:34.416511,1.3,7.6,13.3,-1.1,0.263,0.484,0.042,-0.238,1,ATTENTIVE
2026-03-13T16:22:34.458028,1.7,5.8,13.9,-0.6,0.282,0.493,0.019,-0.278,1,ATTENTIVE
2026-03-13T16:22:34.498239,2.1,5.9,12.5,0.0,0.297,0.492,-0.037,-0.330,1,ATTENTIVE
2026-03-13T16:22:34.539878,2.5,3.9,12.4,1.3,0.318,0.504,-0.070,-0.309,1,ATTENTIVE
2026-03-13T16:22:34.580239,3.0,2.8,12.4,1.4,0.329,0.504,-0.059,-0.257,1,ATTENTIVE
2026-03-13T16:22:34.620487,3.3,2.3,13.1,1.5,0.331,0.510,-0.042,-0.255,1,ATTENTIVE
2026-03-13T16:22:34.660277,3.8,1.0,14.5,1.4,0.315,0.512,-0.014,-0.235,1,ATTENTIVE
2026-03-13T16:22:34.700564,4.2,0.8,14.6,1.5,0.314,0.516,0.012,-0.212,1,ATTENTIVE
2026-03-13T16:22:34.740523,4.6,1.2,14.1,1.6,0.314,0.512,0.025,-0.223,1,ATTENTIVE
2026-03-13T16:22:34.780795,5.0,0.8,13.9,1.3,0.331,0.514,0.037,-0.167,1,ATTENTIVE
2026-03-13T16:22:34.823380,5.4,1.3,13.4,1.5,0.320,0.507,0.027,-0.182,1,ATTENTIVE
2026-03-13T16:22:34.864663,5.8,2.2,13.5,1.6,0.310,0.506,0.028,-0.231,1,ATTENTIVE
2026-03-13T16:22:34.906635,6.2,3.2,13.0,1.8,0.321,0.506,0.020,-0.252,1,ATTENTIVE
2026-03-13T16:22:34.947257,6.6,2.4,13.5,2.4,0.311,0.504,0.053,-0.246,1,ATTENTIVE
2026-03-13T16:22:34.988065,7.0,2.8,13.3,2.4,0.320,0.507,0.061,-0.245,1,ATTENTIVE
2026-03-13T16:22:35.029813,7.4,2.6,13.5,2.3,0.318,0.508,0.065,-0.244,1,ATTENTIVE
2026-03-13T16:22:35.071334,7.9,2.5,13.5,2.1,0.319,0.509,0.045,-0.248,1,ATTENTIVE
2026-03-13T16:22:35.112769,8.3,1.9,14.5,1.9,0.324,0.508,0.029,-0.280,1,ATTENTIVE
2026-03-13T16:22:35.155530,8.7,2.2,17.8,1.6,0.312,0.504,-0.091,-0.423,1,ATTENTIVE
2026-03-13T16:22:35.199698,7.8,2.0,23.0,2.7,0.334,0.538,-0.277,-0.591,1,DISTRACTED
2026-03-13T16:22:35.240153,7.0,-1.4,26.0,2.7,0.322,0.550,-0.340,-0.604,1,DISTRACTED
2026-03-13T16:22:35.283180,6.1,2.3,27.0,4.7,0.352,0.591,-0.411,-0.430,1,DISTRACTED
2026-03-13T16:22:35.324345,5.3,0.6,29.5,5.1,0.363,0.583,-0.460,-0.480,1,DISTRACTED
2026-03-13T16:22:35.364756,4.5,1.2,28.2,5.3,0.363,0.594,-0.400,-0.416,1,DISTRACTED
2026-03-13T16:22:35.406276,3.7,1.6,28.9,6.0,0.365,0.589,-0.420,-0.452,1,DISTRACTED
2026-03-13T16:22:35.451209,2.8,2.5,28.0,6.1,0.366,0.593,-0.350,-0.354,1,DISTRACTED
2026-03-13T16:22:35.494734,1.9,2.1,28.5,6.0,0.368,0.587,-0.370,-0.393,1,DISTRACTED
2026-03-13T16:22:35.537218,1.1,1.3,28.9,7.0,0.373,0.601,-0.413,-0.387,1,DISTRACTED
2026-03-13T16:22:35.580967,0.2,3.7,27.6,7.6,0.366,0.589,-0.364,-0.350,1,DISTRACTED
2026-03-13T16:22:35.624847,0.0,3.5,27.4,7.1,0.366,0.583,-0.355,-0.408,1,DISTRACTED
2026-03-13T16:22:35.668370,0.0,3.8,26.5,7.1,0.366,0.584,-0.348,-0.416,1,DISTRACTED
2026-03-13T16:22:35.711749,0.0,2.8,27.1,8.0,0.271,0.483,-0.047,-0.291,1,DISTRACTED
2026-03-13T16:22:35.755137,0.0,1.8,26.0,8.6,0.224,0.467,0.137,-0.154,1,DISTRACTED
2026-03-13T16:22:35.798663,0.0,0.8,26.4,8.4,0.249,0.469,0.193,-0.000,1,DISTRACTED
2026-03-13T16:22:35.842816,0.0,0.1,26.3,7.7,0.303,0.514,0.203,0.014,1,DISTRACTED
2026-03-13T16:22:35.884466,0.0,0.6,24.9,7.4,0.319,0.526,0.207,-0.009,1,DISTRACTED
2026-03-13T16:22:35.931065,0.0,-0.2,23.1,7.3,0.311,0.515,0.181,-0.017,1,DISTRACTED
2026-03-13T16:22:35.978483,0.0,0.2,22.4,7.3,0.305,0.511,0.184,-0.039,1,DISTRACTED
2026-03-13T16:22:36.020280,0.4,-0.1,22.7,7.0,0.301,0.508,0.177,-0.040,1,ATTENTIVE
2026-03-13T16:22:36.063208,0.9,0.2,23.0,7.2,0.304,0.513,0.155,-0.036,1,ATTENTIVE
2026-03-13T16:22:36.107139,1.3,0.6,23.1,7.2,0.337,0.544,0.151,-0.034,1,ATTENTIVE
2026-03-13T16:22:36.149539,1.7,1.5,21.3,7.5,0.328,0.525,0.171,-0.056,1,ATTENTIVE
2026-03-13T16:22:36.194306,2.2,1.3,22.6,7.3,0.325,0.520,0.167,-0.007,1,ATTENTIVE
2026-03-13T16:22:36.237727,2.6,2.5,21.6,6.7,0.347,0.537,0.154,0.004,1,ATTENTIVE
2026-03-13T16:22:36.279465,3.0,2.2,18.9,5.0,0.323,0.518,0.135,-0.055,1,ATTENTIVE
2026-03-13T16:22:36.322097,3.5,0.3,17.3,4.6,0.323,0.511,0.113,-0.068,1,ATTENTIVE
2026-03-13T16:22:36.362273,3.9,1.6,17.4,3.7,0.323,0.517,0.125,-0.100,1,ATTENTIVE
2026-03-13T16:22:36.404561,4.3,2.1,16.0,2.2,0.283,0.485,0.125,-0.099,1,ATTENTIVE
2026-03-13T16:22:36.445965,4.7,1.4,9.1,1.5,0.210,0.421,0.033,-0.108,1,ATTENTIVE
2026-03-13T16:22:36.486479,5.1,2.3,3.2,-0.0,0.135,0.370,0.055,0.042,1,ATTENTIVE
2026-03-13T16:22:36.527525,5.5,7.6,-5.7,-1.8,0.073,0.363,0.020,0.057,1,ATTENTIVE
2026-03-13T16:22:36.570983,5.9,4.5,-16.6,-4.4,0.136,0.352,0.123,-0.005,1,ATTENTIVE
2026-03-13T16:22:36.611771,5.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.656470,4.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.700033,3.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.745548,2.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.789613,1.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.833152,0.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.878236,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.922616,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:36.965636,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.008357,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.050621,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.095525,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.138208,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.181087,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.225004,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.268108,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.310910,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.355219,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.397850,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.441736,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.486614,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.531575,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.575044,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.618365,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.662443,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.705599,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.749460,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.794194,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.837800,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.882161,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.925172,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:37.967389,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:38.013016,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:38.056839,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:38.101149,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:38.144281,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:38.187064,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:38.230605,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1,DISTRACTED
2026-03-13T16:22:38.277849,0.5,2.5,-38.7,-179.3,0.307,0.420,0.021,-0.111,1,ATTENTIVE
2026-03-13T16:22:38.318285,0.9,-4.3,-21.3,4.1,0.221,0.406,0.009,-0.225,1,ATTENTIVE
2026-03-13T16:22:38.360028,1.3,-5.0,-15.9,2.7,0.196,0.391,0.000,-0.237,1,ATTENTIVE
2026-03-13T16:22:38.402334,1.7,-10.8,-11.9,2.7,0.191,0.406,-0.054,-0.190,1,ATTENTIVE
2026-03-13T16:22:38.444816,2.2,-12.3,-6.1,2.1,0.222,0.414,0.094,-0.152,1,ATTENTIVE
2026-03-13T16:22:38.487579,2.6,-11.3,-5.4,1.4,0.262,0.429,0.087,-0.145,1,ATTENTIVE
2026-03-13T16:22:38.530317,3.0,-10.8,-2.4,0.2,0.293,0.451,0.169,-0.146,1,ATTENTIVE
2026-03-13T16:22:38.570937,3.4,-9.1,-2.1,0.3,0.288,0.460,0.158,-0.153,1,ATTENTIVE
2026-03-13T16:22:38.612805,3.8,-9.1,-0.1,-0.5,0.301,0.470,0.063,-0.133,1,ATTENTIVE
2026-03-13T16:22:38.655164,4.3,-8.1,0.4,-0.6,0.293,0.472,0.108,-0.103,1,ATTENTIVE
2026-03-13T16:22:38.696817,4.7,-8.2,2.2,-0.8,0.297,0.479,0.119,-0.076,1,ATTENTIVE
2026-03-13T16:22:38.740667,5.1,-6.5,4.0,-1.0,0.322,0.485,0.063,-0.144,1,ATTENTIVE
2026-03-13T16:22:38.781700,5.5,-6.4,4.3,-1.4,0.324,0.491,0.092,-0.089,1,ATTENTIVE
2026-03-13T16:22:38.822712,5.9,-5.5,3.6,-1.3,0.310,0.484,0.100,-0.080,1,ATTENTIVE
2026-03-13T16:22:38.864631,6.4,-5.5,4.0,-1.5,0.300,0.479,0.086,-0.094,1,ATTENTIVE
2026-03-13T16:22:38.909017,6.8,-5.2,3.6,-1.8,0.296,0.482,0.069,-0.098,1,ATTENTIVE
2026-03-13T16:22:38.950065,7.2,-7.0,4.2,-1.6,0.197,0.398,0.056,-0.004,1,ATTENTIVE
2026-03-13T16:22:38.993122,7.6,-7.8,3.9,-1.5,0.116,0.374,0.024,0.013,1,ATTENTIVE
2026-03-13T16:22:39.035554,8.1,-8.1,3.9,-1.5,0.063,0.370,-0.013,0.025,1,ATTENTIVE
2026-03-13T16:22:39.076856,8.5,-8.2,3.6,-1.7,0.041,0.366,-0.026,0.035,1,ATTENTIVE
2026-03-13T16:22:39.118078,8.9,-7.9,4.0,-1.7,0.044,0.369,-0.009,0.009,1,ATTENTIVE
2026-03-13T16:22:39.159312,9.3,-7.6,3.6,-1.6,0.065,0.359,-0.000,0.027,1,ATTENTIVE
2026-03-13T16:22:39.201939,9.7,-7.6,5.2,-1.4,0.058,0.360,-0.013,0.049,1,ATTENTIVE
2026-03-13T16:22:39.241689,10.1,-7.4,4.3,-1.7,0.079,0.362,0.028,0.035,1,ATTENTIVE
2026-03-13T16:22:39.282583,10.5,-7.3,3.6,-1.6,0.089,0.364,0.052,0.024,1,ATTENTIVE
2026-03-13T16:22:39.322537,10.9,-7.3,3.3,-1.5,0.097,0.364,0.073,0.033,1,ATTENTIVE
2026-03-13T16:22:39.364239,11.4,-6.6,2.8,-1.4,0.123,0.366,0.089,0.027,1,ATTENTIVE
2026-03-13T16:22:39.405184,11.8,-6.9,2.4,-1.5,0.128,0.366,0.088,0.019,1,ATTENTIVE
2026-03-13T16:22:39.445490,12.2,-6.6,1.8,-1.5,0.137,0.368,0.114,0.031,1,ATTENTIVE
2026-03-13T16:22:39.489658,12.6,-6.7,1.8,-1.5,0.137,0.367,0.122,0.041,1,ATTENTIVE
2026-03-13T16:22:39.532089,13.0,-6.6,1.7,-1.5,0.153,0.369,0.134,0.039,1,ATTENTIVE
2026-03-13T16:22:39.576003,13.5,-6.8,1.4,-1.4,0.154,0.369,0.144,0.040,1,ATTENTIVE
2026-03-13T16:22:39.618251,13.9,-6.7,1.3,-1.5,0.111,0.366,0.092,0.037,1,ATTENTIVE
2026-03-13T16:22:39.660459,14.3,-6.5,0.8,-1.3,0.084,0.366,0.040,0.040,1,ATTENTIVE
2026-03-13T16:22:39.704809,14.7,-6.6,0.9,-1.5,0.099,0.366,0.032,0.038,1,ATTENTIVE
2026-03-13T16:22:39.745941,15.2,-4.7,-0.1,-2.2,0.300,0.458,0.047,-0.239,1,ATTENTIVE
2026-03-13T16:22:39.787491,15.6,-3.8,-0.4,-2.2,0.338,0.487,0.078,-0.265,1,ATTENTIVE
2026-03-13T16:22:39.827815,16.0,-3.4,-0.7,-2.2,0.346,0.499,0.086,-0.250,1,ATTENTIVE
2026-03-13T16:22:39.868972,16.4,-3.0,-0.8,-2.2,0.339,0.494,0.089,-0.246,1,ATTENTIVE
2026-03-13T16:22:39.911641,16.8,-2.9,-0.9,-2.2,0.333,0.496,0.084,-0.229,1,ATTENTIVE
2026-03-13T16:22:39.953388,17.3,-2.8,-0.8,-2.1,0.335,0.497,0.080,-0.219,1,ATTENTIVE
2026-03-13T16:22:39.997192,17.7,-3.2,-0.9,-2.0,0.319,0.487,0.079,-0.212,1,ATTENTIVE
2026-03-13T16:22:40.037681,18.1,-3.3,-1.3,-1.9,0.331,0.487,0.076,-0.218,1,ATTENTIVE
2026-03-13T16:22:40.081495,18.5,-3.4,-1.4,-1.9,0.333,0.487,0.062,-0.221,1,ATTENTIVE
2026-03-13T16:22:40.122731,18.9,-3.3,-1.5,-1.8,0.341,0.492,0.042,-0.251,1,ATTENTIVE
2026-03-13T16:22:40.165603,19.4,-3.1,-1.5,-1.8,0.340,0.492,0.030,-0.247,1,ATTENTIVE
2026-03-13T16:22:40.206299,19.8,-2.7,-2.3,-1.5,0.333,0.489,0.010,-0.250,1,ATTENTIVE
2026-03-13T16:22:40.247459,20.2,-2.6,-1.6,-1.6,0.331,0.489,-0.018,-0.257,1,ATTENTIVE
2026-03-13T16:22:40.289151,20.6,-2.8,-1.2,-1.3,0.331,0.488,-0.027,-0.263,1,ATTENTIVE
2026-03-13T16:22:40.331158,21.0,-3.1,-1.1,-1.1,0.310,0.486,-0.025,-0.260,1,ATTENTIVE
2026-03-13T16:22:40.372716,21.4,-3.7,-1.0,-1.0,0.305,0.483,-0.027,-0.271,1,ATTENTIVE
2026-03-13T16:22:40.416059,21.9,-4.1,-0.8,-0.9,0.314,0.489,-0.052,-0.333,1,ATTENTIVE
